,AAPL,MSFT,AMZN,GOOG,TSLA,NVDA,JNJ,JPM,CVX,BAC,INTC,AMD
0,6.535085678100586,23.80021858215332,6.695000171661377,312.20477294921875,,4.245553970336914,44.86374282836914,31.29209327697754,48.06446075439453,13.329647064208984,14.353070259094238,9.699999809265137
1,6.546384811401367,23.807918548583984,6.734499931335449,310.8299255371094,,4.307548522949219,44.34353256225586,31.898204803466797,48.40494918823242,13.762925148010254,14.346198081970215,9.710000038146973
2,6.442255020141602,23.661806106567383,6.612500190734863,302.9942932128906,,4.3351030349731445,44.70421600341797,32.0734748840332,48.4110107421875,13.92434310913086,14.298075675964355,9.569999694824219
3,6.430344104766846,23.415729522705078,6.5,295.94073486328125,,4.2501444816589355,44.385154724121094,32.70881271362305,48.22863006591797,14.38310718536377,14.160592079162598,9.470000267028809
4,6.47309684753418,23.57722282409668,6.676000118255615,299.8859558105469,,4.2593302726745605,44.53775405883789,32.62848663330078,48.31372833251953,14.255667686462402,14.318703651428223,9.430000305175781
5,6.415992736816406,23.27730941772461,6.515500068664551,299.4326477050781,,4.199632167816162,44.5446891784668,32.518943786621094,49.170928955078125,14.38310718536377,14.401196479797363,9.140000343322754
6,6.343009948730469,23.123512268066406,6.367499828338623,294.13751220703125,,4.057270050048828,44.780521392822266,31.75946617126465,48.885215759277344,13.898853302001953,14.167472839355469,8.649999618530273
7,6.432482719421387,23.33883285522461,6.45550012588501,292.4488220214844,,4.112376689910889,45.064903259277344,32.31447982788086,48.514347076416016,14.119741439819336,14.40805721282959,9.149999618530273
8,6.395228862762451,23.807918548583984,6.367499828338623,293.82366943359375,,4.048085689544678,45.15507125854492,32.63577651977539,48.36236572265625,14.289650917053223,14.765512466430664,9.0
9,6.2883524894714355,23.731016159057617,6.35699987411499,288.91705322265625,,3.9286868572235107,44.780521392822266,31.898204803466797,48.1678352355957,13.813901901245117,14.298075675964355,8.84000015258789
10,6.566537857055664,23.91557502746582,6.380499839782715,292.71282958984375,,4.002162933349609,45.3284797668457,31.606098175048828,48.441402435302734,13.864872932434082,14.469931602478027,9.010000228881836
11,6.4654622077941895,23.52338218688965,6.289000034332275,289.1213073730469,,3.9860894680023193,45.18976593017578,31.69373893737793,47.51123809814453,14.009299278259277,14.490549087524414,8.869999885559082
12,6.353698253631592,23.077375411987305,6.330999851226807,290.4014892578125,,3.914909839630127,44.371273040771484,29.60516357421875,46.350074768066406,13.142744064331055,14.32557201385498,8.989999771118164
13,6.038564205169678,22.269935607910156,6.071499824523926,273.9780578613281,,3.77943754196167,43.83719253540039,28.59739112854004,45.346954345703125,12.658495903015137,13.68628978729248,7.880000114440918
14,6.201017379760742,22.546770095825195,6.015500068664551,268.99176025390625,,3.8437302112579346,43.85105514526367,28.63389778137207,45.32262420654297,12.726456642150879,13.968124389648438,8.069999694824219
15,6.288656711578369,22.685182571411133,5.973999977111816,270.1972351074219,,3.7220351696014404,43.55280303955078,28.07158851623535,45.0794563293457,12.548051834106445,13.748154640197754,8.09000015258789
16,6.347899436950684,22.815921783447266,6.137499809265137,270.037841796875,,3.8230643272399902,44.0036506652832,28.721546173095703,44.805870056152344,12.904867172241211,13.913132667541504,8.1899995803833
17,6.08558988571167,22.423736572265625,6.301499843597412,266.14739990234375,,3.6944808959960938,44.253360748291016,28.83106803894043,44.526206970214844,13.057787895202637,13.693157196044922,7.880000114440918
18,5.86481237411499,21.670124053955078,6.270500183105469,263.98052978515625,,3.5337514877319336,43.601348876953125,28.436729431152344,43.84531784057617,12.896368026733398,13.335705757141113,7.460000038146973
19,5.946342945098877,21.84699249267578,5.94350004196167,265.5147705078125,,3.8046958446502686,43.76089096069336,28.940622329711914,44.73291778564453,13.100266456604004,13.48006534576416,7.980000019073486
20,5.980850696563721,21.885440826416016,5.906000137329102,264.5683288574219,,3.8437302112579346,44.385154724121094,29.612468719482422,45.2618408203125,13.253186225891113,13.68628978729248,7.909999847412109
21,6.0837578773498535,22.01616668701172,5.954999923706055,269.40020751953125,,3.87587571144104,44.13544464111328,29.422597885131836,44.507965087890625,13.193718910217285,13.636396408081055,7.809999942779541
22,5.86450719833374,21.40867042541504,5.796999931335449,262.40643310546875,,3.6508543491363525,43.44874572753906,28.005876541137695,43.38935470581055,12.531062126159668,13.17908000946045,7.190000057220459
23,5.968635559082031,21.547090530395508,5.869500160217285,264.65301513671875,,3.724330425262451,43.44874572753906,27.96934700012207,43.273841857910156,12.74344539642334,13.490886688232422,7.349999904632568
24,5.9277167320251465,21.316389083862305,5.8414998054504395,265.73895263671875,,3.717442035675049,43.261474609375,27.53119659423828,42.63547897338867,12.301675796508789,13.40773868560791,7.420000076293945
25,5.990927219390869,21.53939437866211,5.901500225067139,267.2184143066406,,3.6875932216644287,43.53199005126953,28.03508949279785,43.35287857055664,12.293184280395508,13.615612030029297,7.539999961853027
26,5.958253383636475,21.524015426635742,5.868000030517578,266.22711181640625,,3.7587716579437256,43.51116943359375,28.385608673095703,43.012413024902344,12.463094711303711,13.643327713012695,7.639999866485596
27,6.066657543182373,21.623985290527344,6.004499912261963,267.198486328125,,3.9309823513031006,43.63603591918945,28.495141983032227,43.60820770263672,12.429112434387207,13.899701118469238,7.840000152587891
28,6.118875026702881,21.477872848510742,5.982999801635742,265.5646057128906,,3.9837934970855713,43.50424575805664,28.44403839111328,43.583656311035156,12.276187896728516,14.15608024597168,7.869999885559082
29,6.211094856262207,21.902799606323242,5.876500129699707,269.6393127441406,,4.057270050048828,44.1215705871582,29.261940002441406,44.798927307128906,12.879378318786621,14.357016563415527,8.0600004196167
30,6.185139179229736,22.088214874267578,5.815499782562256,268.10009765625,,4.0963053703308105,44.37821960449219,29.240032196044922,44.706851959228516,13.30416202545166,14.31544303894043,8.029999732971191
31,6.196743011474609,22.381803512573242,5.9039998054504395,270.5957336425781,,3.8276565074920654,44.75970458984375,29.510223388671875,45.18558883666992,13.491061210632324,14.44017219543457,7.949999809265137
32,6.158267498016357,22.227285385131836,5.875999927520752,269.3703308105469,,3.8069920539855957,44.59895706176758,29.232728958129883,45.44952392578125,13.491061210632324,14.426311492919922,7.929999828338623
33,6.120095252990723,22.196378707885742,5.9004998207092285,270.38653564453125,,3.8138792514801025,44.37528991699219,29.831546783447266,44.78050231933594,13.771415710449219,14.460956573486328,7.900000095367432
34,6.01749324798584,21.887351989746094,5.861999988555908,266.53594970703125,,3.7220351696014404,44.24949264526367,29.12318992614746,44.21583557128906,13.54203987121582,14.1283597946167,7.789999961853027
35,6.127424716949463,22.119117736816406,5.986000061035156,264.74267578125,,3.800102472305298,44.34733200073242,29.831546783447266,44.39997482299805,13.873369216918945,14.34316349029541,8.050000190734863
36,6.168344497680664,22.095943450927734,5.909999847412109,262.2320861816406,,3.765660524368286,44.22850799560547,29.67818260192871,44.2588005065918,14.060270309448242,14.29465103149414,7.889999866485596
37,6.248348712921143,22.150022506713867,5.920000076293945,262.4164123535156,,3.719738245010376,44.03281784057617,30.649459838867188,44.37541961669922,14.153725624084473,14.225369453430176,7.909999847412109
38,6.381793022155762,22.420429229736328,6.2270002365112305,265.35040283203125,,3.868987798690796,44.305389404296875,30.547208786010742,44.68843460083008,14.196202278137207,14.460956573486328,8.210000038146973
39,6.3775177001953125,21.98777961730957,6.276500225067139,269.519775390625,,3.8666911125183105,44.3403434753418,30.393857955932617,45.001468658447266,13.983810424804688,14.34316349029541,8.380000114440918
40,6.392174243927002,21.98777961730957,6.29449987411499,271.6418151855469,,3.818471670150757,44.31239318847656,30.328136444091797,44.88484573364258,13.915802955627441,14.218442916870117,8.350000381469727
41,6.434314250946045,22.119117736816406,6.426499843597412,276.259521484375,,3.825360059738159,44.43121337890625,30.61294174194336,44.854148864746094,13.941309928894043,14.225369453430176,8.5
42,6.685934066772461,22.088214874267578,6.445499897003174,281.0515441894531,,3.942462682723999,44.75971603393555,31.26287269592285,45.60295867919922,14.196331977844238,14.405527114868164,8.609999656677246
43,6.689905166625977,22.119117736816406,6.505499839782715,280.1897888183594,,3.8850607872009277,44.87154006958008,31.102218627929688,45.81163787841797,14.230335235595703,14.391670227050781,8.640000343322754
44,6.81021785736084,22.250463485717773,6.440999984741211,279.0490417480469,,4.0297160148620605,44.92046356201172,30.97807502746582,45.60295867919922,14.28133773803711,14.5094575881958,8.630000114440918
45,6.865793704986572,22.381803512573242,6.5254998207092285,287.148681640625,,4.038900852203369,44.93444061279297,31.35051918029785,45.39427185058594,14.544859886169434,14.682690620422363,8.920000076293945
46,6.885946273803711,22.54404067993164,6.678999900817871,289.48492431640625,,3.9470555782318115,44.88551712036133,31.533065795898438,45.41269302368164,14.553367614746094,14.724266052246094,8.949999809265137
47,6.9195380210876465,22.613574981689453,6.591000080108643,288.68792724609375,,3.9608325958251953,44.857566833496094,31.511173248291016,45.246986389160156,14.323843955993652,14.738120079040527,8.930000305175781
48,6.8352580070495605,22.6290283203125,6.55649995803833,280.5384826660156,,3.94016695022583,45.13014221191406,31.45274543762207,45.1548957824707,14.323843955993652,14.668829917907715,8.920000076293945
49,6.853884220123291,22.69083595275879,6.5894999504089355,281.5447082519531,,4.077936172485352,45.102176666259766,31.576889038085938,45.40654754638672,14.476860046386719,15.250866889953613,9.399999618530273
50,6.843809127807617,22.891708374023438,6.566999912261963,281.7240295410156,,4.156003952026367,45.18606185913086,31.978532791137695,45.83005142211914,14.680875778198242,15.410239219665527,9.670000076293945
51,6.859992504119873,22.87625503540039,6.638000011444092,282.1424560546875,,4.009050369262695,45.47261047363281,31.868999481201172,45.88528060913086,14.519362449645996,15.382516860961914,9.390000343322754
52,6.786705493927002,22.860801696777344,6.517499923706055,278.95440673828125,,3.9608325958251953,45.507572174072266,31.730253219604492,46.02031326293945,14.298341751098633,15.237011909484863,9.109999656677246
53,6.863046169281006,22.868534088134766,6.523499965667725,277.7090759277344,,4.02512264251709,45.50057601928711,31.94202995300293,45.70114517211914,14.417353630065918,15.410239219665527,9.3100004196167
54,6.973283767700195,23.084850311279297,6.4629998207092285,273.4749450683594,,4.107786178588867,45.68229675292969,32.555458068847656,45.89142990112305,14.561866760253906,15.708189964294434,9.449999809265137
55,7.004123210906982,22.90715980529785,6.4019999504089355,277.6243896484375,,3.970017194747925,45.255950927734375,32.81835174560547,45.375850677490234,14.93589973449707,15.541884422302246,9.229999542236328
56,6.921063423156738,23.185291290283203,6.736499786376953,280.3890380859375,,3.9814977645874023,45.13014221191406,32.81835174560547,45.29608154296875,15.080418586730957,15.486457824707031,9.029999732971191
57,7.050845146179199,22.914884567260742,6.752999782562256,280.2944030761719,,3.9814977645874023,44.99735641479492,32.87677764892578,45.6827507019043,15.216426849365234,15.410239219665527,9.020000457763672
58,7.096344947814941,22.860801696777344,6.75600004196167,280.1748352050781,,4.03201150894165,45.304866790771484,32.75994110107422,46.17375946044922,15.335440635681152,15.472601890563965,9.109999656677246
59,7.201999187469482,22.999868392944336,6.828999996185303,282.296875,,4.048085689544678,45.36078643798828,32.555458068847656,46.21672439575195,15.097416877746582,15.479528427124023,9.270000457763672
60,7.1760430335998535,22.6290283203125,6.78849983215332,282.5011291503906,,3.9952750205993652,45.570472717285156,32.679595947265625,46.542030334472656,15.17392349243164,15.444884300231934,9.270000457763672
61,7.205662727355957,22.52859115600586,6.5904998779296875,283.3379821777344,,3.9539453983306885,45.96886444091797,33.0305290222168,47.06987380981445,15.335440635681152,15.51417350769043,9.369999885559082
62,7.282616138458252,22.613574981689453,6.57450008392334,284.4388427734375,,4.013643264770508,45.71026611328125,33.14750289916992,47.66521453857422,15.411943435668945,15.652754783630371,9.529999732971191
63,7.314678192138672,22.652202606201172,6.7779998779296875,283.049072265625,,3.914909839630127,45.64735794067383,33.5130500793457,47.800235748291016,15.717970848083496,15.521102905273438,9.350000381469727
64,7.347047328948975,22.67538070678711,6.743500232696533,280.7178039550781,,3.94016695022583,45.584434509277344,33.13286590576172,47.48721694946289,15.8284912109375,15.555747032165527,9.65999984741211
65,7.327198028564453,23.115751266479492,7.047999858856201,282.6854248046875,,3.87587571144104,45.38175582885742,33.454551696777344,47.66521453857422,15.853985786437988,15.458741188049316,9.420000076293945
66,7.383383750915527,23.44024085998535,7.002999782562256,282.05279541015625,,3.901132583618164,45.528533935546875,33.61540603637695,48.79453659057617,15.80297565460205,15.625035285949707,9.300000190734863
67,7.39865255355835,23.424793243408203,7.059999942779541,285.295654296875,,3.97231388092041,45.507572174072266,33.732364654541016,49.3653564453125,15.862483978271484,15.618109703063965,9.420000076293945
68,7.402926445007324,23.52522850036621,7.007999897003174,292.2894287109375,,4.054974555969238,45.90595245361328,33.534969329833984,49.230316162109375,15.87099838256836,15.777483940124512,9.5600004196167
69,7.502474784851074,23.811086654663086,7.214000225067139,293.4002685546875,,4.105486869812012,45.773155212402344,34.89478302001953,49.45740509033203,16.491552352905273,16.29715919494629,9.890000343322754
70,7.60111141204834,23.849716186523438,7.290999889373779,296.53851318359375,,4.135339260101318,45.787139892578125,34.95327377319336,50.07731628417969,16.559558868408203,16.782190322875977,10.15999984741211
71,7.554695129394531,23.695194244384766,7.108500003814697,274.04779052734375,,3.9172050952911377,45.44466018676758,33.301025390625,49.5617561340332,15.649971961975098,16.57431983947754,9.8100004196167
72,7.544617652893066,23.981050491333008,7.121500015258789,274.02288818359375,,3.898836612701416,46.150577545166016,33.184051513671875,49.91160202026367,15.63296890258789,16.6297550201416,9.579999923706055
73,7.4688849449157715,24.228282928466797,7.210000038146973,276.4836730957031,,3.9126133918762207,46.12263107299805,33.54228591918945,50.359649658203125,15.819984436035156,16.712902069091797,9.770000457763672
74,7.915633201599121,24.205106735229492,7.321499824523926,276.11505126953125,,3.8115837574005127,45.70326232910156,33.15481948852539,50.279876708984375,15.53946304321289,16.49117088317871,9.779999732971191
75,8.1370210647583,24.251449584960938,7.504499912261963,272.5085754394531,,3.8276565074920654,45.27691650390625,32.70884704589844,49.83797073364258,15.760481834411621,16.622817993164062,9.859999656677246
76,8.270161628723145,23.919246673583984,7.18149995803833,271.4774475097656,,3.7748477458953857,45.458641052246094,32.855064392089844,50.74019241333008,15.66696548461914,16.657466888427734,9.760000228881836
77,8.229548454284668,24.035127639770508,7.355500221252441,264.8273620605469,,3.8115837574005127,45.262939453125,32.087425231933594,50.69108200073242,15.343936920166016,16.50503158569336,9.970000267028809
78,8.001745223999023,23.83426284790039,7.10099983215332,263.54217529296875,,3.7036654949188232,44.92745590209961,31.005414962768555,49.242591857910156,14.850893020629883,16.179370880126953,9.579999923706055
79,7.98831033706665,23.880617141723633,6.96750020980835,263.60693359375,,3.7105534076690674,45.16509246826172,31.773042678833008,49.48197937011719,15.114418983459473,16.11699867248535,9.550000190734863
80,8.203286170959473,23.95014762878418,7.08650016784668,265.0066833496094,,3.8230643272399902,45.437679290771484,32.16783905029297,50.506954193115234,15.556456565856934,16.276365280151367,9.720000267028809
81,7.972736835479736,23.594757080078125,6.855000019073486,261.8684387207031,,3.6072278022766113,44.9414176940918,31.12970542907715,49.985260009765625,15.156920433044434,15.82598876953125,9.069999694824219
82,8.1333589553833,23.84198570251465,6.874499797821045,264.3092956542969,,3.5681936740875244,45.66132736206055,31.824230194091797,50.83839416503906,15.35244083404541,16.11699867248535,9.289999961853027
83,7.899144649505615,23.277997970581055,6.491499900817871,252.2395477294922,,3.3867990970611572,45.22100067138672,31.04927635192871,49.56790542602539,14.927398681640625,15.631964683532715,8.680000305175781
84,7.8170013427734375,23.061677932739258,6.546500205993652,253.92820739746094,,3.3293957710266113,45.528533935546875,31.166259765625,49.218055725097656,14.901900291442871,15.470076560974121,8.579999923706055
85,7.5195770263671875,22.389522552490234,6.435500144958496,248.40391540527344,,3.2605113983154297,44.31239318847656,29.835670471191406,47.38288116455078,13.8392972946167,15.00953483581543,8.270000457763672
86,7.202303886413574,21.794641494750977,6.249000072479248,245.6492462158203,,3.2054038047790527,44.24949264526367,29.799118041992188,47.32149124145508,13.754289627075195,14.869974136352539,8.380000114440918
87,7.755927085876465,22.35862159729004,6.564499855041504,259.85101318359375,,3.343172311782837,45.255950927734375,30.66911506652832,49.0339241027832,14.706379890441895,15.735237121582031,8.989999771118164
88,7.833187580108643,22.312265396118164,6.5229997634887695,253.5745391845703,,3.306433916091919,45.20001983642578,30.376684188842773,48.917301177978516,14.587364196777344,15.546834945678711,9.069999694824219
89,8.003273010253906,22.74491310119629,6.69350004196167,251.75137329101562,,3.3707258701324463,45.36078643798828,30.479019165039062,49.13825988769531,14.510856628417969,16.11204719543457,9.489999771118164
90,7.889369964599609,22.59039878845215,6.573500156402588,254.4861297607422,,3.3638370037078857,45.20001983642578,29.835670471191406,48.438575744628906,14.340845108032227,15.700347900390625,9.420000076293945
91,7.750738143920898,22.350894927978516,6.426499843597412,252.8173828125,,2.975790023803711,44.710777282714844,29.16307830810547,47.76955032348633,13.890304565429688,15.274698257446289,8.800000190734863
92,7.762951374053955,22.35862159729004,6.445499897003174,253.03656005859375,,2.9826786518096924,44.64787292480469,29.126522064208984,48.15365219116211,13.898799896240234,15.365411758422852,8.850000381469727
93,7.706153869628906,22.195646286010742,6.314000129699707,248.25448608398438,,2.8839452266693115,44.01183319091797,28.527029037475586,47.60847473144531,13.558768272399902,14.953710556030273,8.420000076293945
94,7.583397388458252,21.916263580322266,6.229499816894531,246.29183959960938,,2.9298675060272217,43.48765182495117,28.79021644592285,47.45361328125,13.864803314208984,15.072338104248047,8.470000267028809
95,7.260325908660889,21.039302825927734,5.985499858856201,236.61810302734375,,2.8609838485717773,42.3204231262207,27.65703010559082,45.59511184692383,13.006218910217285,14.50712776184082,8.09000015258789
96,7.399570465087891,20.82975959777832,6.136000156402588,235.1436309814453,,2.9229793548583984,42.551082611083984,29.280048370361328,46.14026641845703,13.592774391174316,14.590859413146973,8.399999618530273
97,7.535153865814209,20.38740348815918,6.105999946594238,237.6890869140625,,2.8380215167999268,42.334407806396484,28.23459815979004,45.49599838256836,13.091230392456055,14.42338752746582,8.09000015258789
98,7.488125324249268,20.232181549072266,6.243000030517578,237.64425659179688,,2.9137954711914062,42.18064880371094,28.468530654907227,44.957027435302734,13.16773796081543,14.548992156982422,8.149999618530273
99,7.454229831695557,19.409547805786133,6.1605000495910645,236.8472442626953,,2.927572250366211,41.69837188720703,28.351564407348633,44.325138092041016,13.15073299407959,14.44432544708252,8.220000267028809
100,7.736384868621826,20.17786407470703,6.335000038146973,244.3142547607422,,3.0997817516326904,41.63490676879883,29.550539016723633,46.06595230102539,13.754289627075195,15.183979988098145,8.800000190734863
101,7.844179630279541,20.02264404296875,6.2729997634887695,241.90826416015625,,3.0171210765838623,41.120018005371094,28.936437606811523,45.762386322021484,13.380253791809082,14.946735382080078,8.569999694824219
102,7.964797496795654,20.092498779296875,6.1620001792907715,240.2843475341797,,2.8885374069213867,41.44446563720703,28.176101684570312,44.783565521240234,13.125229835510254,14.779263496398926,8.140000343322754
103,8.060070991516113,20.534854888916016,6.315499782562256,245.76382446289062,,2.9206836223602295,42.12861251831055,28.914499282836914,45.923439025878906,13.516521453857422,15.218873023986816,8.539999961853027
104,8.034724235534668,20.845287322998047,6.438000202178955,251.85598754882812,,2.9160919189453125,42.15683364868164,28.58550453186035,45.787139892578125,13.448471069335938,15.281667709350586,8.6899995803833
105,7.816085338592529,20.014888763427734,6.138500213623047,248.4288330078125,,2.7783236503601074,40.91548156738281,27.503503799438477,44.157867431640625,13.057182312011719,14.61877727508545,8.109999656677246
106,7.6627936363220215,19.626848220825195,6.100500106811523,241.8534698486328,,2.6405556201934814,40.90842819213867,26.845523834228516,44.20124816894531,12.614851951599121,14.172183990478516,7.710000038146973
107,7.61362886428833,19.487159729003906,5.941999912261963,241.48484802246094,,2.5670790672302246,41.35981369018555,27.620487213134766,43.99681091308594,13.040166854858398,14.08146858215332,7.769999980926514
108,7.426441669464111,19.23881721496582,5.895500183105469,236.12493896484375,,2.5050840377807617,41.02832794189453,27.137964248657227,43.85432052612305,12.767966270446777,13.907020568847656,7.610000133514404
109,7.649663925170898,19.401798248291016,6.1605000495910645,242.59568786621094,,2.606112480163574,41.26108932495117,27.993328094482422,45.948238372802734,13.150752067565918,14.339653015136719,8.010000228881836
110,7.741273880004883,19.913999557495117,6.151500225067139,243.33790588378906,,2.6658122539520264,41.23286437988281,27.84712028503418,45.88008499145508,13.269837379455566,14.40245532989502,8.119999885559082
111,7.764782905578613,19.789825439453125,6.191500186920166,240.6928253173828,,2.6084096431732178,41.20465087890625,27.291488647460938,45.95442581176758,13.108219146728516,14.576906204223633,8.279999732971191
112,7.9299845695495605,20.62798500061035,6.3420000076293945,248.065185546875,,2.7369930744171143,41.712486267089844,27.964086532592773,46.60490417480469,13.439964294433594,14.988598823547363,8.819999694824219
113,8.160841941833496,20.426204681396484,6.34499979019165,249.69906616210938,,2.7025504112243652,41.783016204833984,28.161479949951172,46.43144989013672,13.499505996704102,14.99557876586914,8.899999618530273
114,8.301918029785156,20.465009689331055,6.29449987411499,249.10629272460938,,2.8058762550354004,41.740699768066406,28.102998733520508,46.66064453125,13.456976890563965,15.016511917114258,8.90999984741211
115,8.369099617004395,20.519329071044922,6.291500091552734,249.0813751220703,,2.8242459297180176,41.740699768066406,28.644004821777344,46.7845458984375,13.456976890563965,14.932774543762207,8.829999923706055
116,8.250009536743164,20.139060974121094,6.127500057220459,243.3677978515625,,2.757657766342163,41.7054443359375,28.417367935180664,46.908447265625,13.431453704833984,14.786243438720703,8.800000190734863
